Entity,Code,Day,people_vaccinated
Jordan,JOR,2021-01-23,30000
Jordan,JOR,2021-01-31,40000
Jordan,JOR,2021-02-22,50000
Jordan,JOR,2021-03-15,155772
Jordan,JOR,2021-03-17,189456
Jordan,JOR,2021-03-21,209278
Jordan,JOR,2021-03-24,251197
Jordan,JOR,2021-03-30,304946
Jordan,JOR,2021-04-07,404912
Jordan,JOR,2021-04-14,543095
Jordan,JOR,2021-04-19,607381
Jordan,JOR,2021-04-29,699328
Jordan,JOR,2021-05-04,805020
Jordan,JOR,2021-05-18,1034808
Jordan,JOR,2021-05-26,1300000
Jordan,JOR,2021-05-27,1389247
Kazakhstan,KAZ,2021-01-31,0
Kazakhstan,KAZ,2021-02-11,14000
Kazakhstan,KAZ,2021-02-24,20157
Kazakhstan,KAZ,2021-03-15,69095
Kazakhstan,KAZ,2021-03-18,90748
Kazakhstan,KAZ,2021-04-10,282372
Kazakhstan,KAZ,2021-04-12,338582
Kazakhstan,KAZ,2021-04-18,733980
Kazakhstan,KAZ,2021-04-21,766614
Kazakhstan,KAZ,2021-04-22,823498
Kazakhstan,KAZ,2021-04-24,858566
Kazakhstan,KAZ,2021-04-27,949451
Kazakhstan,KAZ,2021-04-28,1293379
Kazakhstan,KAZ,2021-05-04,1422204
Kazakhstan,KAZ,2021-05-05,1565681
Kazakhstan,KAZ,2021-05-07,1634939
Kazakhstan,KAZ,2021-05-11,1757407
Kazakhstan,KAZ,2021-05-14,1790356
Kazakhstan,KAZ,2021-05-15,1820146
Kazakhstan,KAZ,2021-05-16,1836821
Kazakhstan,KAZ,2021-05-17,1844938
Kazakhstan,KAZ,2021-05-18,1871823
Kazakhstan,KAZ,2021-05-19,1898604
Kazakhstan,KAZ,2021-05-20,1923303
Kazakhstan,KAZ,2021-05-21,1943409
Kazakhstan,KAZ,2021-05-22,1969033
Kazakhstan,KAZ,2021-05-23,1984761
Kazakhstan,KAZ,2021-05-24,1991219
Kazakhstan,KAZ,2021-05-25,2015053
Kazakhstan,KAZ,2021-05-26,2035781
Kazakhstan,KAZ,2021-05-27,2076841
Kenya,KEN,2021-03-04,0
Kenya,KEN,2021-03-10,4000
Kenya,KEN,2021-03-14,9144
Kenya,KEN,2021-03-17,20000
Kenya,KEN,2021-03-24,64100
Kenya,KEN,2021-03-26,90340
Kenya,KEN,2021-03-31,161771
Kenya,KEN,2021-04-03,196435
Kenya,KEN,2021-04-07,340121
Kenya,KEN,2021-04-08,422021
Kenya,KEN,2021-04-14,569244
Kenya,KEN,2021-04-16,651650
Kenya,KEN,2021-04-21,750471
Kenya,KEN,2021-04-28,853081
Kenya,KEN,2021-05-13,930460
Kenya,KEN,2021-05-14,933436
Kenya,KEN,2021-05-19,945597
Kenya,KEN,2021-05-20,948980
Kenya,KEN,2021-05-21,951026
Kenya,KEN,2021-05-23,953954
Kenya,KEN,2021-05-24,954515
Kenya,KEN,2021-05-25,957804
Kenya,KEN,2021-05-26,960379
Kosovo,OWID_KOS,2021-03-28,0
Kosovo,OWID_KOS,2021-04-03,700
Kosovo,OWID_KOS,2021-04-04,2500
Kosovo,OWID_KOS,2021-04-14,10704
Kosovo,OWID_KOS,2021-04-18,16132
Kosovo,OWID_KOS,2021-04-23,22096
Kosovo,OWID_KOS,2021-05-17,46097
Kosovo,OWID_KOS,2021-05-20,55237
Kuwait,KWT,2021-02-15,137000
Kuwait,KWT,2021-03-08,322000
Kuwait,KWT,2021-03-22,500000
Kuwait,KWT,2021-04-18,822000
Kyrgyzstan,KGZ,2021-03-28,0
Kyrgyzstan,KGZ,2021-04-06,644
Kyrgyzstan,KGZ,2021-04-07,849
Kyrgyzstan,KGZ,2021-04-12,2100
Kyrgyzstan,KGZ,2021-04-28,27000
Kyrgyzstan,KGZ,2021-05-11,37117
Laos,LAO,2021-03-17,40732
Laos,LAO,2021-04-14,105568
Laos,LAO,2021-04-19,106105
Laos,LAO,2021-04-21,108501
Laos,LAO,2021-04-22,109706
Laos,LAO,2021-04-24,122310
Laos,LAO,2021-04-25,125363
Laos,LAO,2021-04-26,126072
Laos,LAO,2021-05-10,405200
Laos,LAO,2021-05-14,474983
Laos,LAO,2021-05-15,493481
Laos,LAO,2021-05-17,533172
Laos,LAO,2021-05-18,542132
Laos,LAO,2021-05-19,553612
Laos,LAO,2021-05-20,568233
Laos,LAO,2021-05-21,584532
Laos,LAO,2021-05-22,602669
Laos,LAO,2021-05-23,602669
Laos,LAO,2021-05-26,614566
Latvia,LVA,2020-12-28,595
Latvia,LVA,2020-12-29,1468
Latvia,LVA,2020-12-30,2261
Latvia,LVA,2021-01-04,2960
Latvia,LVA,2021-01-05,3849
Latvia,LVA,2021-01-06,4625
Latvia,LVA,2021-01-07,5434
Latvia,LVA,2021-01-08,6341
Latvia,LVA,2021-01-09,6646
Latvia,LVA,2021-01-10,6982
Latvia,LVA,2021-01-11,8349
Latvia,LVA,2021-01-12,9976
Latvia,LVA,2021-01-13,11488
Latvia,LVA,2021-01-14,13312
Latvia,LVA,2021-01-15,15186
Latvia,LVA,2021-01-16,15854
Latvia,LVA,2021-01-17,15971
Latvia,LVA,2021-01-18,16244
Latvia,LVA,2021-01-19,16316
Latvia,LVA,2021-01-20,16335
Latvia,LVA,2021-01-21,16601
Latvia,LVA,2021-01-22,16800
Latvia,LVA,2021-01-23,16926
Latvia,LVA,2021-01-24,16927
Latvia,LVA,2021-01-25,16946
Latvia,LVA,2021-01-26,16976
Latvia,LVA,2021-01-27,17057
Latvia,LVA,2021-01-28,17086
Latvia,LVA,2021-01-29,17138
Latvia,LVA,2021-01-30,17142
Latvia,LVA,2021-01-31,17142
Latvia,LVA,2021-02-01,17155
Latvia,LVA,2021-02-02,17292
Latvia,LVA,2021-02-03,17536
Latvia,LVA,2021-02-04,17676
Latvia,LVA,2021-02-05,17838
Latvia,LVA,2021-02-06,17847
Latvia,LVA,2021-02-07,17849
Latvia,LVA,2021-02-08,18105
Latvia,LVA,2021-02-09,18246
Latvia,LVA,2021-02-10,18677
Latvia,LVA,2021-02-11,19781
Latvia,LVA,2021-02-12,20960
Latvia,LVA,2021-02-13,21184
Latvia,LVA,2021-02-14,21185
Latvia,LVA,2021-02-15,21909
Latvia,LVA,2021-02-16,23215
Latvia,LVA,2021-02-17,25034
Latvia,LVA,2021-02-18,26535
Latvia,LVA,2021-02-19,27858
Latvia,LVA,2021-02-20,28583
Latvia,LVA,2021-02-21,29391
Latvia,LVA,2021-02-22,31145
Latvia,LVA,2021-02-23,33512
Latvia,LVA,2021-02-24,37801
Latvia,LVA,2021-02-25,41960
Latvia,LVA,2021-02-26,45259
Latvia,LVA,2021-02-27,45840
Latvia,LVA,2021-02-28,45969
Latvia,LVA,2021-03-01,47504
Latvia,LVA,2021-03-02,49386
Latvia,LVA,2021-03-03,53317
Latvia,LVA,2021-03-04,59190
Latvia,LVA,2021-03-05,63889
Latvia,LVA,2021-03-06,64659
Latvia,LVA,2021-03-07,64735
Latvia,LVA,2021-03-08,66399
Latvia,LVA,2021-03-09,68733
Latvia,LVA,2021-03-10,71172
Latvia,LVA,2021-03-11,73815
Latvia,LVA,2021-03-12,78779
Latvia,LVA,2021-03-13,79690
Latvia,LVA,2021-03-14,79762
Latvia,LVA,2021-03-15,83437
Latvia,LVA,2021-03-16,83497
Latvia,LVA,2021-03-17,83563
Latvia,LVA,2021-03-18,83577
Latvia,LVA,2021-03-19,83992
Latvia,LVA,2021-03-20,84393
Latvia,LVA,2021-03-21,84417
Latvia,LVA,2021-03-22,86810
Latvia,LVA,2021-03-23,91908
Latvia,LVA,2021-03-24,97350
Latvia,LVA,2021-03-25,102059
Latvia,LVA,2021-03-26,105365
Latvia,LVA,2021-03-27,105604
Latvia,LVA,2021-03-28,105633
Latvia,LVA,2021-03-29,107348
Latvia,LVA,2021-03-30,111653
Latvia,LVA,2021-03-31,116149
Latvia,LVA,2021-04-01,119582
Latvia,LVA,2021-04-02,120146
Latvia,LVA,2021-04-03,123438
Latvia,LVA,2021-04-04,125058
Latvia,LVA,2021-04-05,127921
Latvia,LVA,2021-04-06,132824
Latvia,LVA,2021-04-07,141558
Latvia,LVA,2021-04-08,148349
Latvia,LVA,2021-04-09,153031
Latvia,LVA,2021-04-10,154598
Latvia,LVA,2021-04-11,154684
Latvia,LVA,2021-04-12,157035
Latvia,LVA,2021-04-13,160669
Latvia,LVA,2021-04-14,166734
Latvia,LVA,2021-04-15,172006
Latvia,LVA,2021-04-16,180400
Latvia,LVA,2021-04-17,186504
Latvia,LVA,2021-04-18,187425
Latvia,LVA,2021-04-19,190705
Latvia,LVA,2021-04-20,196131
Latvia,LVA,2021-04-21,203300
Latvia,LVA,2021-04-22,210628
Latvia,LVA,2021-04-23,219352
Latvia,LVA,2021-04-24,224825
Latvia,LVA,2021-04-25,226152
Latvia,LVA,2021-04-26,228783
Latvia,LVA,2021-04-27,233429
Latvia,LVA,2021-04-28,244481
Latvia,LVA,2021-04-29,254794
Latvia,LVA,2021-04-30,263739
Latvia,LVA,2021-05-01,270073
Latvia,LVA,2021-05-02,271649
Latvia,LVA,2021-05-03,273704
Latvia,LVA,2021-05-04,282402
Latvia,LVA,2021-05-05,291943
Latvia,LVA,2021-05-06,305380
Latvia,LVA,2021-05-07,317063
Latvia,LVA,2021-05-08,327001
Latvia,LVA,2021-05-09,328331
Latvia,LVA,2021-05-10,333303
Latvia,LVA,2021-05-11,345986
Latvia,LVA,2021-05-12,361410
Latvia,LVA,2021-05-13,376000
Latvia,LVA,2021-05-14,387551
Latvia,LVA,2021-05-15,395033
Latvia,LVA,2021-05-16,398976
Latvia,LVA,2021-05-17,405906
Latvia,LVA,2021-05-18,415744
Latvia,LVA,2021-05-19,424883
Latvia,LVA,2021-05-20,432275
Latvia,LVA,2021-05-21,441840
Latvia,LVA,2021-05-22,447430
Latvia,LVA,2021-05-23,448492
Latvia,LVA,2021-05-24,454200
Latvia,LVA,2021-05-25,460294
Latvia,LVA,2021-05-26,466557
Lebanon,LBN,2021-03-10,75341
Lebanon,LBN,2021-03-11,76883
Lebanon,LBN,2021-03-12,78177
Lebanon,LBN,2021-03-15,81802
Lebanon,LBN,2021-03-16,86098
Lebanon,LBN,2021-03-17,88219
Lebanon,LBN,2021-03-18,90974
Lebanon,LBN,2021-03-19,92573
Lebanon,LBN,2021-03-20,92597
Lebanon,LBN,2021-03-21,93801
Lebanon,LBN,2021-03-22,98022
Lebanon,LBN,2021-03-23,102363
Lebanon,LBN,2021-03-24,105534
Lebanon,LBN,2021-03-25,108630
Lebanon,LBN,2021-03-26,111019
Lebanon,LBN,2021-03-27,111517
Lebanon,LBN,2021-03-28,114730
Lebanon,LBN,2021-03-29,118998
Lebanon,LBN,2021-03-30,127913
Lebanon,LBN,2021-03-31,133294
Lebanon,LBN,2021-04-01,136761
Lebanon,LBN,2021-04-02,138558
Lebanon,LBN,2021-04-03,138610
Lebanon,LBN,2021-04-04,139855
Lebanon,LBN,2021-04-05,144264
Lebanon,LBN,2021-04-06,150660
Lebanon,LBN,2021-04-07,161164
Lebanon,LBN,2021-04-08,167957
Lebanon,LBN,2021-04-09,170506
Lebanon,LBN,2021-04-10,170571
Lebanon,LBN,2021-04-12,178155
Lebanon,LBN,2021-04-13,184109
Lebanon,LBN,2021-04-14,184111
Lebanon,LBN,2021-04-15,198763
Lebanon,LBN,2021-04-16,199999
Lebanon,LBN,2021-04-17,200111
Lebanon,LBN,2021-04-18,204564
Lebanon,LBN,2021-04-19,213168
Lebanon,LBN,2021-04-20,217778
Lebanon,LBN,2021-04-24,267582
Lebanon,LBN,2021-04-25,271335
Lebanon,LBN,2021-04-26,274263
Lebanon,LBN,2021-04-27,282456
Lebanon,LBN,2021-04-28,290216
Lebanon,LBN,2021-04-29,293030
Lebanon,LBN,2021-04-30,293260
Lebanon,LBN,2021-05-01,293277
Lebanon,LBN,2021-05-02,294945
Lebanon,LBN,2021-05-03,298835
Lebanon,LBN,2021-05-04,307573
Lebanon,LBN,2021-05-05,317612
Lebanon,LBN,2021-05-06,325383
Lebanon,LBN,2021-05-14,377044
Lebanon,LBN,2021-05-15,377487
Lebanon,LBN,2021-05-16,382219
Lebanon,LBN,2021-05-17,399742
Lebanon,LBN,2021-05-18,410328
Lebanon,LBN,2021-05-19,421523
Lebanon,LBN,2021-05-20,436484
Lebanon,LBN,2021-05-21,443737
Lebanon,LBN,2021-05-22,444282
Lebanon,LBN,2021-05-23,446633
Lebanon,LBN,2021-05-24,455766
Lebanon,LBN,2021-05-25,458915
Lebanon,LBN,2021-05-26,479863
Lebanon,LBN,2021-05-27,486638
Lesotho,LSO,2021-03-09,0
Lesotho,LSO,2021-04-17,16000
Lesotho,LSO,2021-05-18,36637
Lesotho,LSO,2021-05-21,36637
Liberia,LBR,2021-05-12,36404
Liberia,LBR,2021-05-21,52446
Liberia,LBR,2021-05-24,53626
Liberia,LBR,2021-05-26,55690
Libya,LBY,2021-04-17,750
Libya,LBY,2021-05-10,106559
Liechtenstein,LIE,2020-12-22,0
Liechtenstein,LIE,2020-12-23,0
Liechtenstein,LIE,2020-12-24,0
Liechtenstein,LIE,2020-12-25,0
Liechtenstein,LIE,2020-12-26,0
Liechtenstein,LIE,2020-12-27,0
Liechtenstein,LIE,2020-12-28,0
Liechtenstein,LIE,2020-12-29,0
Liechtenstein,LIE,2020-12-30,0
Liechtenstein,LIE,2020-12-31,0
Liechtenstein,LIE,2021-01-01,0
Liechtenstein,LIE,2021-01-02,0
Liechtenstein,LIE,2021-01-03,0
Liechtenstein,LIE,2021-01-04,2
Liechtenstein,LIE,2021-01-05,2
Liechtenstein,LIE,2021-01-06,5
Liechtenstein,LIE,2021-01-07,6
Liechtenstein,LIE,2021-01-08,6
Liechtenstein,LIE,2021-01-09,6
Liechtenstein,LIE,2021-01-10,6
Liechtenstein,LIE,2021-01-11,6
Liechtenstein,LIE,2021-01-12,11
Liechtenstein,LIE,2021-01-13,11
Liechtenstein,LIE,2021-01-14,11
Liechtenstein,LIE,2021-01-15,11
Liechtenstein,LIE,2021-01-16,11
Liechtenstein,LIE,2021-01-17,11
Liechtenstein,LIE,2021-01-18,116
Liechtenstein,LIE,2021-01-19,191
Liechtenstein,LIE,2021-01-20,247
Liechtenstein,LIE,2021-01-21,313
Liechtenstein,LIE,2021-01-22,343
Liechtenstein,LIE,2021-01-23,343
Liechtenstein,LIE,2021-01-24,343
Liechtenstein,LIE,2021-01-25,418
Liechtenstein,LIE,2021-01-26,463
Liechtenstein,LIE,2021-01-27,463
Liechtenstein,LIE,2021-01-28,651
Liechtenstein,LIE,2021-01-29,841
Liechtenstein,LIE,2021-01-30,841
Liechtenstein,LIE,2021-01-31,841
Liechtenstein,LIE,2021-02-01,841
Liechtenstein,LIE,2021-02-02,841
Liechtenstein,LIE,2021-02-03,841
Liechtenstein,LIE,2021-02-04,841
Liechtenstein,LIE,2021-02-05,841
Liechtenstein,LIE,2021-02-06,841
Liechtenstein,LIE,2021-02-07,841
Liechtenstein,LIE,2021-02-08,841
Liechtenstein,LIE,2021-02-09,842
Liechtenstein,LIE,2021-02-10,844
Liechtenstein,LIE,2021-02-11,844
Liechtenstein,LIE,2021-02-12,844
Liechtenstein,LIE,2021-02-13,844
Liechtenstein,LIE,2021-02-14,844
Liechtenstein,LIE,2021-02-15,845
Liechtenstein,LIE,2021-02-16,1046
Liechtenstein,LIE,2021-02-17,1247
Liechtenstein,LIE,2021-02-18,1367
Liechtenstein,LIE,2021-02-19,1367
Liechtenstein,LIE,2021-02-20,1367
Liechtenstein,LIE,2021-02-21,1367
Liechtenstein,LIE,2021-02-22,1570
Liechtenstein,LIE,2021-02-23,1774
Liechtenstein,LIE,2021-02-24,1774
Liechtenstein,LIE,2021-02-25,1781
Liechtenstein,LIE,2021-02-26,1781
Liechtenstein,LIE,2021-02-27,1781
Liechtenstein,LIE,2021-02-28,1781
Liechtenstein,LIE,2021-03-01,1781
Liechtenstein,LIE,2021-03-02,1781
Liechtenstein,LIE,2021-03-03,1903
Liechtenstein,LIE,2021-03-04,2099
Liechtenstein,LIE,2021-03-05,2308
Liechtenstein,LIE,2021-03-06,2308
Liechtenstein,LIE,2021-03-07,2308
Liechtenstein,LIE,2021-03-08,2308
Liechtenstein,LIE,2021-03-09,2518
Liechtenstein,LIE,2021-03-10,2719
Liechtenstein,LIE,2021-03-11,2958
Liechtenstein,LIE,2021-03-12,2958
Liechtenstein,LIE,2021-03-13,2958
Liechtenstein,LIE,2021-03-14,2958
Liechtenstein,LIE,2021-03-15,2968
Liechtenstein,LIE,2021-03-16,2983
Liechtenstein,LIE,2021-03-17,3001
Liechtenstein,LIE,2021-03-18,3012
Liechtenstein,LIE,2021-03-19,3012
Liechtenstein,LIE,2021-03-20,3012
Liechtenstein,LIE,2021-03-21,3012
Liechtenstein,LIE,2021-03-22,3014
Liechtenstein,LIE,2021-03-23,3019
Liechtenstein,LIE,2021-03-24,3258
Liechtenstein,LIE,2021-03-25,3498
Liechtenstein,LIE,2021-03-26,3737
Liechtenstein,LIE,2021-03-27,3737
Liechtenstein,LIE,2021-03-28,3737
Liechtenstein,LIE,2021-03-29,3976
Liechtenstein,LIE,2021-03-30,4217
Liechtenstein,LIE,2021-03-31,4217
Liechtenstein,LIE,2021-04-01,4217
Liechtenstein,LIE,2021-04-02,4219
Liechtenstein,LIE,2021-04-03,4219
Liechtenstein,LIE,2021-04-04,4219
Liechtenstein,LIE,2021-04-05,4219
Liechtenstein,LIE,2021-04-06,4220
Liechtenstein,LIE,2021-04-07,4221
Liechtenstein,LIE,2021-04-08,4224
Liechtenstein,LIE,2021-04-09,4484
Liechtenstein,LIE,2021-04-10,4484
Liechtenstein,LIE,2021-04-11,4484
Liechtenstein,LIE,2021-04-12,4753
Liechtenstein,LIE,2021-04-13,5017
Liechtenstein,LIE,2021-04-14,5305
Liechtenstein,LIE,2021-04-15,5590
Liechtenstein,LIE,2021-04-16,5876
Liechtenstein,LIE,2021-04-17,5876
Liechtenstein,LIE,2021-04-18,5876
Liechtenstein,LIE,2021-04-19,6428
Liechtenstein,LIE,2021-04-20,6969
Liechtenstein,LIE,2021-04-21,7229
Liechtenstein,LIE,2021-04-22,7489
Liechtenstein,LIE,2021-04-23,7752
Liechtenstein,LIE,2021-04-24,7752
Liechtenstein,LIE,2021-04-25,7752
Liechtenstein,LIE,2021-04-26,7756
Liechtenstein,LIE,2021-04-27,7773
Liechtenstein,LIE,2021-04-28,8044
Liechtenstein,LIE,2021-04-29,8311
Liechtenstein,LIE,2021-04-30,8815
Liechtenstein,LIE,2021-05-01,8815
Liechtenstein,LIE,2021-05-02,8815
Liechtenstein,LIE,2021-05-03,9094
Liechtenstein,LIE,2021-05-04,9366
Liechtenstein,LIE,2021-05-05,9645
Liechtenstein,LIE,2021-05-06,9925
Liechtenstein,LIE,2021-05-07,9932
Liechtenstein,LIE,2021-05-08,9932
Liechtenstein,LIE,2021-05-09,9932
Liechtenstein,LIE,2021-05-10,10226
Liechtenstein,LIE,2021-05-11,10511
Liechtenstein,LIE,2021-05-12,10518
Liechtenstein,LIE,2021-05-13,10523
Liechtenstein,LIE,2021-05-14,10529
Liechtenstein,LIE,2021-05-15,10529
Liechtenstein,LIE,2021-05-16,10529
Liechtenstein,LIE,2021-05-17,10540
Liechtenstein,LIE,2021-05-18,10545
Liechtenstein,LIE,2021-05-19,10826
Liechtenstein,LIE,2021-05-20,11110
Liechtenstein,LIE,2021-05-21,11406
Liechtenstein,LIE,2021-05-22,11406
Liechtenstein,LIE,2021-05-23,11406
Lithuania,LTU,2020-12-27,2454
Lithuania,LTU,2020-12-28,5211
Lithuania,LTU,2020-12-29,8185
Lithuania,LTU,2020-12-30,9717
Lithuania,LTU,2020-12-31,9742
Lithuania,LTU,2021-01-01,9742
Lithuania,LTU,2021-01-02,9742
Lithuania,LTU,2021-01-03,9742
Lithuania,LTU,2021-01-04,9744
Lithuania,LTU,2021-01-05,10367
Lithuania,LTU,2021-01-06,13868
Lithuania,LTU,2021-01-07,18042
Lithuania,LTU,2021-01-08,23226
Lithuania,LTU,2021-01-09,23530
Lithuania,LTU,2021-01-10,23533
Lithuania,LTU,2021-01-11,25739
Lithuania,LTU,2021-01-12,27828
Lithuania,LTU,2021-01-13,34085
Lithuania,LTU,2021-01-14,42732
Lithuania,LTU,2021-01-15,50049
Lithuania,LTU,2021-01-16,51154
Lithuania,LTU,2021-01-17,51196
Lithuania,LTU,2021-01-18,54047
Lithuania,LTU,2021-01-19,56422
Lithuania,LTU,2021-01-20,58062
Lithuania,LTU,2021-01-21,58973
Lithuania,LTU,2021-01-22,59296
Lithuania,LTU,2021-01-23,59304
Lithuania,LTU,2021-01-24,59304
Lithuania,LTU,2021-01-25,59406
Lithuania,LTU,2021-01-26,61896
Lithuania,LTU,2021-01-27,65740
Lithuania,LTU,2021-01-28,69133
Lithuania,LTU,2021-01-29,72126
Lithuania,LTU,2021-01-30,72322
Lithuania,LTU,2021-01-31,72330
Lithuania,LTU,2021-02-01,73382
Lithuania,LTU,2021-02-02,75041
Lithuania,LTU,2021-02-03,76665
Lithuania,LTU,2021-02-04,78187
Lithuania,LTU,2021-02-05,79124
Lithuania,LTU,2021-02-06,79194
Lithuania,LTU,2021-02-07,79196
Lithuania,LTU,2021-02-08,79416
Lithuania,LTU,2021-02-09,80489
Lithuania,LTU,2021-02-10,85010
Lithuania,LTU,2021-02-11,92780
Lithuania,LTU,2021-02-12,99094
Lithuania,LTU,2021-02-13,99541
Lithuania,LTU,2021-02-14,99541
Lithuania,LTU,2021-02-15,103496
Lithuania,LTU,2021-02-16,103808
Lithuania,LTU,2021-02-17,108155
Lithuania,LTU,2021-02-18,114661
Lithuania,LTU,2021-02-19,121821
Lithuania,LTU,2021-02-20,122764
Lithuania,LTU,2021-02-21,122764
Lithuania,LTU,2021-02-22,126668
Lithuania,LTU,2021-02-23,134224
Lithuania,LTU,2021-02-24,145013
Lithuania,LTU,2021-02-25,155930
Lithuania,LTU,2021-02-26,164929
Lithuania,LTU,2021-02-27,165689
Lithuania,LTU,2021-02-28,166116
Lithuania,LTU,2021-03-01,173539
Lithuania,LTU,2021-03-02,182277
Lithuania,LTU,2021-03-03,192029
Lithuania,LTU,2021-03-04,202284
Lithuania,LTU,2021-03-05,211632
Lithuania,LTU,2021-03-06,212115
Lithuania,LTU,2021-03-07,212116
Lithuania,LTU,2021-03-08,220058
Lithuania,LTU,2021-03-09,230582
Lithuania,LTU,2021-03-10,243660
Lithuania,LTU,2021-03-11,244117
Lithuania,LTU,2021-03-12,254753
Lithuania,LTU,2021-03-13,255786
Lithuania,LTU,2021-03-14,255811
Lithuania,LTU,2021-03-15,262730
Lithuania,LTU,2021-03-16,268279
Lithuania,LTU,2021-03-17,270937
Lithuania,LTU,2021-03-18,273707
Lithuania,LTU,2021-03-19,276857
Lithuania,LTU,2021-03-20,277339
Lithuania,LTU,2021-03-21,277351
Lithuania,LTU,2021-03-22,284214
Lithuania,LTU,2021-03-23,291390
Lithuania,LTU,2021-03-24,303506
Lithuania,LTU,2021-03-25,313566
Lithuania,LTU,2021-03-26,323334
Lithuania,LTU,2021-03-27,326373
Lithuania,LTU,2021-03-28,326473
Lithuania,LTU,2021-03-29,332290
Lithuania,LTU,2021-03-30,338999
Lithuania,LTU,2021-03-31,352380
Lithuania,LTU,2021-04-01,367964
Lithuania,LTU,2021-04-02,380842
Lithuania,LTU,2021-04-03,388900
Lithuania,LTU,2021-04-04,391307
Lithuania,LTU,2021-04-05,394977
Lithuania,LTU,2021-04-06,406697
Lithuania,LTU,2021-04-07,418364
Lithuania,LTU,2021-04-08,440238
Lithuania,LTU,2021-04-09,470116
Lithuania,LTU,2021-04-10,485536
Lithuania,LTU,2021-04-11,487210
Lithuania,LTU,2021-04-12,495475
Lithuania,LTU,2021-04-13,511340
Lithuania,LTU,2021-04-14,531495
Lithuania,LTU,2021-04-15,549521
Lithuania,LTU,2021-04-16,565100
Lithuania,LTU,2021-04-17,567408
Lithuania,LTU,2021-04-18,567491
Lithuania,LTU,2021-04-19,572348
Lithuania,LTU,2021-04-20,583045
Lithuania,LTU,2021-04-21,596914
Lithuania,LTU,2021-04-22,612616
Lithuania,LTU,2021-04-23,629246
Lithuania,LTU,2021-04-24,633200
Lithuania,LTU,2021-04-25,633461
Lithuania,LTU,2021-04-26,638379
Lithuania,LTU,2021-04-27,650199
Lithuania,LTU,2021-04-28,664038
Lithuania,LTU,2021-04-29,676955
Lithuania,LTU,2021-04-30,688271
Lithuania,LTU,2021-05-01,694991
Lithuania,LTU,2021-05-02,695018
Lithuania,LTU,2021-05-03,704412
Lithuania,LTU,2021-05-04,715557
Lithuania,LTU,2021-05-05,728162
Lithuania,LTU,2021-05-06,743173
Lithuania,LTU,2021-05-07,762307
Lithuania,LTU,2021-05-08,776395
Lithuania,LTU,2021-05-09,783469
Lithuania,LTU,2021-05-10,799093
Lithuania,LTU,2021-05-11,814850
Lithuania,LTU,2021-05-12,833334
Lithuania,LTU,2021-05-13,849813
Lithuania,LTU,2021-05-14,866313
Lithuania,LTU,2021-05-15,869412
Lithuania,LTU,2021-05-16,869706
Lithuania,LTU,2021-05-17,880500
Lithuania,LTU,2021-05-18,891211
Lithuania,LTU,2021-05-19,907537
Lithuania,LTU,2021-05-20,923222
Lithuania,LTU,2021-05-21,933765
Lithuania,LTU,2021-05-22,936170
Lithuania,LTU,2021-05-23,937649
Lithuania,LTU,2021-05-24,942977
Lithuania,LTU,2021-05-25,957794
Lithuania,LTU,2021-05-26,973627
Lithuania,LTU,2021-05-27,988507
Low income,,2021-02-15,0
Low income,,2021-02-22,0
Low income,,2021-02-28,8200
Low income,,2021-03-01,8200
Low income,,2021-03-05,83256
Low income,,2021-03-06,167098
Low income,,2021-03-07,206653
Low income,,2021-03-08,216877
Low income,,2021-03-09,228248
Low income,,2021-03-10,237154
Low income,,2021-03-11,247142
Low income,,2021-03-12,258289
Low income,,2021-03-13,309392
Low income,,2021-03-14,313303
Low income,,2021-03-15,371495
Low income,,2021-03-16,422831
Low income,,2021-03-17,435474
Low income,,2021-03-18,446301
Low income,,2021-03-19,487981
Low income,,2021-03-20,493391
Low income,,2021-03-21,508317
Low income,,2021-03-22,515695
Low income,,2021-03-23,560536
Low income,,2021-03-24,637285
Low income,,2021-03-25,648475
Low income,,2021-03-26,683945
Low income,,2021-03-27,716839
Low income,,2021-03-28,733812
Low income,,2021-03-29,744947
Low income,,2021-03-30,780975
Low income,,2021-03-31,824035
Low income,,2021-04-01,834725
Low income,,2021-04-02,845190
Low income,,2021-04-04,895847
Low income,,2021-04-05,949517
Low income,,2021-04-06,987987
Low income,,2021-04-07,1078166
Low income,,2021-04-08,1566489
Low income,,2021-04-09,1601399
Low income,,2021-04-10,1659090
Low income,,2021-04-11,1672625
Low income,,2021-04-12,1711377
Low income,,2021-04-13,1754638
Low income,,2021-04-14,1784547
Low income,,2021-04-15,1788345
Low income,,2021-04-16,1806479
Low income,,2021-04-17,1990235
Low income,,2021-04-18,2003724
Low income,,2021-04-19,2011708
Low income,,2021-04-20,2022135
Low income,,2021-04-21,2040496
Low income,,2021-04-22,2167822
Low income,,2021-04-23,2208039
Low income,,2021-04-24,2222754
Low income,,2021-04-25,2257688
Low income,,2021-04-26,2296725
Low income,,2021-04-27,2319951
Low income,,2021-04-28,2976424
Low income,,2021-04-29,3010675
Low income,,2021-04-30,3032408
Low income,,2021-05-01,3063454
Low income,,2021-05-02,3077876
Low income,,2021-05-03,3128414
Low income,,2021-05-04,3166184
Low income,,2021-05-05,3205550
Low income,,2021-05-06,3265297
Low income,,2021-05-07,3320747
Low income,,2021-05-08,3335975
Low income,,2021-05-09,3501750
Low income,,2021-05-10,3507779
Low income,,2021-05-11,3817009
Low income,,2021-05-12,4220749
